Party	Information	Race	Edu	Year_stayed	Age_Cat	gender	Climate	Local_att	Local_com	Imme_fam	Government	Insurance	reason	flood_zone_cover	private	public	Policy_Support
0.846167032	3.236496615	2.913517548	1.83183265	4.009878219	3.853114063	0.936451416	1.761888923	1.937432736	2.836980837	1.25939691	3.039532749	1.960698756	4.110113645	1.167103307	5.700191875	6.917633757	3.12609617
1.909291563	3.141601414	1.28599792	2.202305182	2.809549733	1.205184709	1.12954285	2.166341055	1.083800303	4.159195681	4.253692179	0.770792658	1.966942086	2.932945777	0.896405569	4.952070452	7.240206293	1.804339401
1.802791117	2.10475466	2.954496894	1.7004773	2.822535039	4.765953388	1.286388182	2.254029257	1.059193412	4.037830929	4.127922235	0.995883223	2.115077598	3.185690879	1.012269683	5.081744716	5.035403416	1.925701473
2.741132052	1.138342893	2.814916259	2.938346901	2.972462437	3.710242801	1.171253201	1.780672257	1.272502005	3.143094703	3.154777104	3.278526898	1.882481823	2.849342989	0.743300643	5.280681074	5.904928302	2.096311802
2.94263348	4.242089901	2.171489749	2.056197769	3.724529699	5.867497257	1.110749294	2.016875319	1.935464967	5.128592493	1.19004949	1.054207322	2.28376861	3.276164659	2.171105277	5.184063653	5.819615995	2.246460143
2.748018932	1.263515336	2.968006075	1.827443794	3.88108322	4.010199207	1.708780218	3.026064886	1.98905828	4.93685212	3.891008268	1.043642031	1.038756261	0.803574251	1.027066909	7.251320068	7.243437198	3.051701145
3.287427741	3.721903658	1.140339675	0.82583874	4.241828049	4.000799395	0.753836274	2.936969927	2.285115117	4.189168842	5.077483538	1.968198053	0.847039423	0.726736572	2.905757922	4.765894881	6.142799926	1.896554551
2.717240662	1.025036197	3.003022454	1.732532919	4.01017399	3.907365287	0.894242493	1.722718539	0.849172727	2.956672581	2.781383301	1.242186616	0.785006676	0.746775589	3.701676261	7.16116624	7.263008121	3.099745156
2.985155767	4.124443003	2.972545866	2.764332047	4.083525331	4.135748649	0.838145905	2.927941583	0.718779438	3.901586591	5.288271938	1.140916397	1.176824618	0.863311742	2.27451284	4.711823282	4.703685079	2.057755198
0.744602654	3.143153295	0.905517138	0.976416994	3.82206276	5.854519641	0.721196761	2.714056806	2.100157167	4.040151646	3.993404985	1.288381705	1.070862655	1.220058046	0.958381059	0.735587506	4.205478742	1.054506724
0.922461011	3.917903084	2.715011011	3.055018017	4.052754962	5.070903517	1.024450732	1.273109864	0.976562085	4.040775769	4.146253172	4.03305085	2.260530686	0.973883464	0.913893707	2.925213813	4.89376387	0.787751346
0.795554749	2.083873838	2.827294925	3.045561054	3.788424811	4.942408768	0.867779889	3.218321844	2.127861068	5.07907271	4.171026442	2.900076494	1.958785106	2.798137578	0.77074129	4.871095847	5.211759488	2.296586187
3.07495178	3.139908658	2.07815131	3.192937825	3.161722123	3.223083934	1.884334068	0.770665383	1.81342112	3.082989049	2.859905171	2.961062259	0.972390286	1.236222698	1.14408593	5.121378139	7.017226227	1.83352196
1.949196314	3.067957992	3.099943167	2.776541767	3.867230186	4.067348984	2.13757133	1.914805324	1.860732809	2.781349386	2.972743588	2.86337067	1.93249232	3.742114216	1.158725593	5.780298372	5.902730456	2.13010004
1.803653375	2.095324381	2.883811048	3.128934411	4.151726635	5.962962081	0.946390913	0.914055717	1.097453939	3.116824282	2.840351616	2.957667152	2.004476738	3.006678521	1.123984409	0.791840101	4.160481911	1.28867454
1.988735702	4.252048862	2.071826429	2.206488886	4.055337695	0.743182342	0.908707824	1.179786898	0.765732547	2.914003435	3.108837546	3.011731967	0.984288649	1.242037613	1.236322685	5.005792753	4.020098148	1.235275947
2.161289057	2.974410044	1.089344242	1.920143184	2.785506025	2.256235441	2.224971836	1.018516183	0.826487223	2.888810663	3.124582703	2.746073013	0.907753645	1.247257531	1.927971589	4.915588199	7.121781199	1.735704471
0.760209713	1.919049195	2.895299089	2.807088939	2.830649383	2.092554634	1.012501527	0.714798959	0.965972213	2.979276354	2.937745694	2.783220294	2.064119274	2.9358115	1.265834711	4.16337872	6.733158052	2.11730231
0.721816136	3.019998778	2.78877047	2.178938204	3.88701326	5.176639693	1.119064374	1.927356566	2.036025615	2.242084075	1.988779646	4.264514844	2.209096209	3.266501618	1.117832235	1.138193436	3.041825412	1.287839142
2.950379802	1.242060049	1.260993244	2.956281799	1.823709075	3.125216559	2.090273352	1.25731606	1.791970779	3.18187746	2.806679154	2.791674304	1.208304972	1.22335351	2.047694447	5.164201202	6.759782491	2.928284601
3.106604564	3.109040632	2.774145433	2.750930657	4.2679567	3.854703896	1.1871447	2.046268193	2.266895357	4.782787302	5.225470245	2.754736105	0.962808486	1.139528824	0.995047516	7.219096461	5.935338555	3.22282556
3.135805494	3.087231849	1.252447362	0.889799078	2.960978114	6.02104021	0.99474636	2.213224655	1.201444035	4.146825228	3.227426381	2.825052917	1.830641989	2.79638806	0.970141777	4.914569579	5.909569839	1.921860451
2.990928646	4.16515883	2.187156877	2.116355368	3.042388782	2.178390387	1.991168422	1.780537581	2.15288421	4.880974832	4.917998582	1.769142117	2.098086279	3.022936281	0.833279228	5.017408386	5.210034786	2.093069151
2.072918413	3.873301072	1.999138131	1.88324774	4.132667065	0.870822319	1.234112381	1.17452366	0.955044292	3.201684162	3.029753408	3.102288109	0.968414604	1.016607249	1.076563284	5.047982435	3.889318947	1.029917944
2.220977934	1.794282292	2.969966279	2.115734976	3.193968532	4.806114429	0.774057222	1.859802585	2.112076071	4.144309048	4.125999523	0.865309734	0.82553592	1.019251766	0.800831067	5.053156357	7.20978122	2.2507751
1.811695921	1.148389117	1.992180322	2.074892115	2.909550863	1.030723724	1.814776167	1.972273994	1.081062638	3.776068702	1.957887653	4.066313681	0.963911692	1.2866267	1.896038946	4.805147418	7.09236002	2.120448824
2.108606237	3.809706679	2.293024407	0.992633602	3.229688795	0.967468997	2.26906131	3.207556595	2.136539587	2.79584908	1.748300627	2.854868624	1.24599318	0.754415526	1.131092663	7.077636951	7.218252654	2.838848571
2.864326795	4.063222183	1.269186749	1.875280495	3.70740084	1.057922148	1.286010899	1.942274412	1.860569724	1.882478439	1.804594121	2.755169811	2.245999796	2.922660844	1.050065895	4.826110201	5.828601303	2.235709265
3.215282443	2.96471078	2.878874598	1.732883427	3.790980293	5.219740497	1.146588947	2.264381381	2.260580321	3.9495726	2.785616381	3.033067637	1.921793183	2.831752265	1.887663098	4.773319283	5.980277395	1.721792251
2.137118439	0.807848906	3.10831399	2.215076938	2.808480625	4.813373813	0.785241493	2.185610906	1.069296442	0.713437156	2.153410117	3.219304413	2.108818496	3.281496907	2.185221604	5.064998041	6.936461123	2.226115197
3.250669403	1.245626098	2.235302674	1.852357769	4.029253681	5.252304396	0.840358853	2.071847745	0.801800737	2.88619026	2.955179828	3.151600972	1.786425577	2.703761007	1.007140373	3.139295385	6.275596214	0.867157039
1.072234557	2.032735352	0.944676686	2.890318171	1.952876137	1.71424471	0.735515607	0.935956389	2.123793659	3.296583509	2.888480567	4.072717537	2.016287309	2.182054898	2.026461841	4.885305701	5.921318538	1.784058072
2.097442459	2.175333134	1.268744187	1.962279565	3.921979236	3.850587045	1.90097041	2.102961232	2.128960237	3.853469111	4.127264841	0.92770988	1.115012156	0.762448268	1.003461777	5.285453057	4.054728742	0.922063913
3.27852813	1.944272319	2.941444406	2.84023357	3.017777891	4.281723138	0.791634509	1.722894946	2.915810491	4.07102694	3.936375921	1.810849511	1.844861474	3.719710528	1.019608328	6.084058593	5.809192506	2.734039813
2.224998383	2.769664839	0.810506561	1.986879541	2.740610942	2.289628329	2.100667132	1.015715367	0.962211909	2.740262003	3.037782797	3.052598064	0.713192796	0.979183407	1.985024715	4.955822664	7.240260749	1.870871479
3.084280348	1.081910266	3.285032616	2.292803403	3.989295325	3.954168613	1.812989406	3.061006275	0.70966615	3.899596349	3.053270495	2.016619752	1.990431863	3.819973655	1.952854542	5.804860192	5.792102127	2.848491621
2.900895904	0.751976607	3.128385291	3.245832062	1.719845188	4.79733586	2.040834668	2.271491374	1.894615548	2.831892503	2.094839379	2.295620061	1.275104446	1.29089213	1.110025294	6.813681677	6.055576765	3.031998491
2.70364601	2.830910295	2.908361617	2.909866406	3.022034882	3.768768857	2.186787407	2.715164897	0.946012567	2.813445757	5.116461685	1.244927827	2.210922172	3.933495862	0.901051028	4.925726753	4.998068118	2.013996014
0.86511235	1.981329587	2.897276726	2.258339513	3.815853432	4.003092194	2.217162371	2.830531939	2.997786745	3.808098102	3.237287821	1.755810926	2.119050583	3.240862522	1.155941129	5.036050362	6.073494908	2.055146994
3.088150271	3.190288097	2.78310086	2.159372613	3.860743836	1.008187794	2.135863482	1.873161769	2.066852821	4.06891958	3.958838514	2.865303312	2.016173457	3.29862211	0.948385045	7.294191683	6.157597462	3.051005364
2.850468152	4.208526668	1.796759569	2.019927312	4.254445348	2.7574061	2.015442057	1.879280615	1.831929941	2.827555949	2.084709791	4.063381367	1.719065388	1.848410924	1.747478674	7.242704745	6.772007216	3.15582436
1.705918222	2.721150435	1.107745179	2.721944383	2.219198451	1.785197076	0.891184506	2.111452893	1.804944985	3.035743275	3.084598883	2.05349597	1.296933847	0.757216135	1.138045955	4.099259542	7.164065403	1.840477654
2.165028411	2.080283782	0.707080393	1.039958309	3.99910299	2.010990518	2.011513704	3.011811166	2.008803579	2.701953695	4.138068896	2.095860924	0.826735906	1.014081093	0.819430666	5.299231035	6.947922142	3.090475362
3.216768045	3.10228942	2.909797594	1.798293069	4.286792809	5.081029167	1.152866884	2.229003685	2.099510919	3.814141775	2.762409013	2.812883657	1.89414908	2.994390973	2.12262343	5.172227273	6.148187486	1.875813834
1.956041592	2.7100148	1.058444889	2.120486228	4.950704676	3.255240844	1.808728181	3.784360274	4.273050432	3.182799084	5.194158281	2.240513899	0.816775097	0.700319996	2.182534568	3.136414948	6.928465385	2.290134569
1.866271056	4.939113887	1.973701708	1.810790861	5.228981566	2.228084792	0.751481226	1.090186554	1.889299156	3.228190779	3.058047115	3.966587979	0.805375929	0.78068715	2.27793448	4.147162018	6.074289816	1.767629194
2.109629477	2.731153228	1.196156714	2.12575135	5.287525425	3.022945919	1.757577228	3.814164025	3.720975811	3.264607766	5.101602676	2.286060148	1.191393209	1.232574375	2.03303167	3.187366657	7.228172652	1.856789626
0.733552418	0.977274906	2.932595133	3.127008568	5.224227325	5.237562937	1.067739212	1.017939144	2.206597878	2.786554481	2.842979587	3.075599641	1.179333233	1.064699716	1.810892606	1.717491657	3.756540514	1.077471199
1.873065876	1.272634086	3.034440735	2.079124106	1.711460111	3.28427926	1.883796624	0.820758122	1.876604433	2.850702943	2.017216581	3.996643309	2.204029825	1.995932615	2.102880723	5.196483288	5.038120812	2.249753062
3.20847779	4.038945369	1.243776982	3.140496177	3.220940792	3.838570215	0.719459984	3.038696244	1.943561894	2.718947847	4.956542179	0.80828436	1.723395534	3.886653675	1.729697842	6.156156681	5.071737438	1.935390922
3.017441972	0.91611968	2.245599189	1.915008651	5.140432341	2.811078411	2.226342343	1.270214148	1.722534545	5.219690478	5.197813961	3.845584282	0.886185522	1.291209139	2.124420451	6.073390741	6.787900529	3.035372689
1.231595739	2.770261293	3.027916788	1.768551847	5.145118424	5.889737856	1.019862421	1.066728891	2.067993362	5.196522636	2.934521241	3.963644883	2.281920926	4.057719865	1.034338854	5.194204618	3.716267504	1.00585378
2.097429702	2.75130427	2.843926303	1.792487045	3.280076744	1.707536727	1.932668139	4.259192651	2.179313724	3.051658805	5.230260273	5.13123586	0.822696143	0.831631727	4.914723559	6.28152658	7.106718087	3.283908143
2.912896812	0.809047759	1.918712956	1.773572623	3.100565671	4.170653824	2.068179272	4.048649913	1.933826095	3.021406498	2.818868139	0.971255132	0.847353173	0.708668138	1.12331852	6.96970526	5.711188611	2.912827082
2.249176532	4.179931401	1.15329234	2.278380237	3.089835241	1.909765337	1.220417792	3.127384818	1.706610411	4.816614191	5.251060276	1.25162754	2.27092717	2.770814828	1.066910817	6.749841616	5.986662882	2.96578905
3.090829941	3.912409901	3.287398762	2.847184103	4.721032993	4.051292973	1.918053507	3.159185381	3.066349689	5.173324346	4.796585855	1.241095721	1.735990884	2.976942649	5.028634424	7.123143211	7.205667592	3.191842477
1.193511223	0.794498644	2.978806243	2.842517954	2.900921662	5.146793389	1.221488129	1.829500457	2.118294993	3.208499175	2.964998829	4.914947501	1.139478097	0.822491476	3.125143914	1.791299015	3.976968994	1.177941614
1.918706826	3.122218419	3.205431251	3.253653019	3.220798742	4.795241692	0.720900318	0.727841858	2.164570035	3.026305507	3.234277988	1.776796155	1.221125888	0.879946476	2.013857963	5.099794775	3.18942461	1.03228219
1.977597385	2.759591696	2.96402255	1.710458667	4.944697279	5.853499586	1.760968225	3.1209126	2.995577752	2.2774472	3.159248935	3.909131203	1.055939686	0.709603937	3.146810191	7.013979473	7.017973218	2.896118197
3.10291956	4.145325179	0.756150528	1.826218515	2.708892057	3.213440528	2.161653263	2.873688281	1.776817207	3.121859046	3.015207813	3.757806063	0.804782058	0.749176201	0.91056018	4.218443068	2.064968726	0.948694329
1.965240743	4.908861686	0.843376606	3.001465709	5.078169583	2.801564411	0.860093521	1.048219163	3.807864908	4.842800862	3.223371311	1.905932718	0.775857437	1.260232255	3.217351373	5.046460595	6.155564174	2.002871493
1.77681956	3.785449353	2.925305804	2.010003196	4.855204517	5.204456611	0.880365058	2.731270902	3.831295097	5.024180581	4.730086561	1.854058896	1.231909495	0.804258203	4.936425177	5.173265779	6.021357352	2.233814267
2.845555272	2.996246611	1.164082696	2.219309033	4.985240842	4.147661388	0.870597176	2.790439883	3.122552135	1.01226067	3.250281684	3.82638325	2.090413499	4.179387635	0.715797635	5.9363269	5.93956215	1.761831627
1.866493556	4.150617898	2.750815159	2.259323743	2.975595238	4.962279608	1.916965213	3.221049128	3.221862261	5.073677538	3.031413794	2.159447126	0.949800711	1.139411782	2.771044863	4.754612701	4.201187116	1.073676753
0.859801995	5.227459266	3.218774458	3.244385062	1.789704195	2.964720382	2.242792673	1.160765681	1.764678378	5.087731702	3.146311438	4.81456401	1.871076793	3.069973727	4.98568104	6.210599727	6.09889112	1.923271902
1.100929496	4.169280182	2.925377243	2.935495025	5.018132199	4.238971921	1.805685896	0.813821138	1.892601702	5.279486353	5.047068712	3.904303761	2.014254787	1.934421669	4.802507744	6.948296674	6.095723179	3.116147257
0.747807818	0.950353926	3.169876761	3.0324025	5.050265217	7.065946716	1.224002911	1.091706229	2.225771646	5.097404125	4.763127769	5.116273106	2.125134135	2.942630182	1.268644609	7.092423654	4.215153407	1.718420672
1.887580523	4.725907999	2.828916079	2.177249716	4.923322995	2.023290198	1.966949775	4.005756915	1.761657615	4.902619161	4.744092939	3.046103381	1.155840873	0.905055321	4.191671621	6.954923653	6.941705176	2.718787052
2.93177163	4.007494441	2.089152947	3.242389045	1.953442416	2.728985912	2.193370052	1.158666647	1.058509153	3.26768944	2.772073797	4.184482282	0.94948954	0.717521483	3.10039505	4.802690216	7.158720652	2.033543473
3.109043472	2.961769657	3.139311345	3.125651354	3.115171852	5.043855608	2.288142219	4.233041344	3.879144264	5.259900489	4.934127085	0.858780631	1.900382351	3.831404616	1.709982127	6.736253789	5.821730752	3.186702311
2.854990293	2.96142479	2.957062731	2.887941807	5.170179356	7.161467759	1.963650635	3.284849333	2.999405911	4.706330274	5.229480893	4.195353975	2.25764566	3.200876202	1.965885317	6.866788214	4.889427832	2.997515459
2.888662033	4.846617932	2.847448737	1.707437603	4.72153313	5.988500604	2.104508998	2.773146698	1.873081184	5.266109658	5.00379983	0.897805012	1.878610591	1.732262983	1.914348273	7.084046764	7.283887345	2.819591265
2.230729054	4.219548792	1.256985558	2.225490475	3.099068469	2.240418237	0.72732016	3.299221274	2.006211478	4.876109128	5.220130008	0.92139253	2.260955889	3.004627051	1.109487171	6.822146879	6.031514864	2.951122438
2.120931748	3.770539892	2.912623524	2.271139931	5.225694143	6.079924455	2.219026062	4.119544323	3.16327585	2.954448281	2.744819718	1.155895287	0.737947703	1.169840157	0.881227367	6.191728066	6.01616474	2.232511359
1.136707458	1.175840313	0.766379275	2.742256051	4.749213149	3.989806535	0.899218754	0.860489139	1.848339304	2.95875417	2.724384149	1.994170512	2.269732263	3.283864365	3.024495584	2.070835227	5.730523123	0.829649233
2.225085946	4.848187324	1.061367764	3.221508835	4.987025574	2.721673367	1.018149538	0.761683179	4.297151194	4.725052638	3.221730796	1.807929364	1.181377043	0.776987115	2.832879849	5.030097116	5.843419032	1.714032015
3.173204434	4.180142825	3.034873824	1.892448327	2.879127124	4.864314526	1.954311455	1.236477039	3.108757267	4.764363272	3.16448772	1.129240945	0.925238354	0.86803056	1.276596336	3.981169812	4.828116328	1.149811755
2.229660558	1.192140639	2.980426165	0.886598925	5.253212668	3.994782583	0.709193785	0.900014196	4.023078049	1.095387431	2.737547956	4.967757349	2.205218267	3.731645966	1.1782016	6.081209591	6.842416227	2.104614912
2.810846476	4.206828076	0.742994394	1.776789866	3.052681728	6.886801357	0.911216202	3.257731022	1.932211537	5.289826941	3.292972873	4.08727029	2.074101268	2.939352089	2.286525454	5.933430548	5.872235504	2.030218723
1.884420173	3.071248803	3.009535152	2.857516945	2.273725185	2.952908804	1.911822002	2.706829045	3.178630461	3.060621042	3.277348794	3.742887808	2.229343286	2.007943011	2.052394568	4.712532111	6.767955533	1.794477003
3.23256677	3.933287422	2.775934755	2.163314772	4.739419058	2.242585943	2.124372363	3.209710526	2.203692535	4.918591905	4.79653977	3.725882042	1.977788028	3.288015122	1.896307608	5.718499084	6.945468557	2.854218134
1.7083378	2.71679293	2.771138295	2.05577562	2.777248493	6.109158361	0.956336964	3.159096094	1.243235197	5.209640262	4.742585496	1.229438983	1.108711136	1.298885129	1.289527308	6.731596833	6.238914349	3.23936104
1.954969819	1.082303114	3.011319522	2.832449614	3.20009601	7.066345172	0.997224272	0.885868196	1.731363352	3.145364335	0.901702231	5.018833098	0.859523075	1.291379254	2.902613932	4.831413392	2.964607506	0.971864345
1.855728369	0.753617393	3.221745593	2.184487361	3.065292791	4.18443778	1.208174936	2.811662559	3.882059238	5.236423618	5.878940854	4.03656345	1.209105406	1.265464833	1.164606134	5.815550089	4.971583806	2.270979886
1.993242802	5.044232367	2.884491198	2.294090851	5.121809857	7.240873686	0.808112115	0.812611525	2.165379665	3.222176893	3.194336579	4.110066846	2.105322472	2.824526111	0.95967853	7.241717607	6.8446725	3.136753058
2.798057184	3.079696192	0.88009457	1.880190567	5.238715665	3.902593201	1.190814755	4.132368524	1.97874764	2.282320929	1.294255402	2.744216283	1.090976856	0.934461409	1.902166354	3.910732974	5.703750833	2.140723996
1.990782369	3.146091624	0.856870582	1.9892939	5.008223966	3.284705706	2.208303877	4.157261789	3.850766223	2.90626101	5.08912567	1.997439846	0.894298146	1.097007462	2.283333363	3.059344551	7.032688296	2.037064938
0.942387142	1.188362861	2.755944925	3.059131911	2.784308474	4.767595009	1.040529974	0.773068585	2.102785876	3.043389776	2.966476487	5.012819472	0.85489147	0.895966087	2.08178407	4.23620338	6.846002242	2.192994404
2.990646519	5.156934427	1.944279535	2.173615073	4.976985264	6.009863952	1.285826553	4.151315056	3.995816848	3.121616878	2.159419659	0.956690187	2.00802197	4.107638012	3.202965544	4.894366248	4.814679475	2.048138279
1.134131892	3.705107491	3.051997568	2.141932804	4.838629484	6.205425115	1.124242127	1.148005586	2.802200875	2.921066831	2.90183898	2.88733352	2.236037565	3.131076078	1.034113118	5.828053836	5.174784377	2.24808071
3.006505068	5.175578103	3.025762485	3.001944709	3.071659522	7.297800435	1.939498288	0.789809524	1.954769259	2.926147212	3.013973781	3.973321692	1.772327134	3.924518703	1.253956483	2.912590987	1.886096331	0.902461558
0.720562922	4.25189138	3.03115855	1.750779548	4.747473443	5.706178861	1.939917607	1.03726208	3.231944335	5.757755019	5.129454036	3.820116843	1.266455184	0.725029949	1.840705297	5.95092458	7.27047753	2.91917244
3.08505841	4.16832434	2.752654929	2.129333228	5.174340166	6.283275233	1.016914984	2.712514309	3.945550784	4.803360335	2.977884125	3.929105815	2.266255391	2.891505856	3.249470687	4.209022892	5.750154054	1.843528029
1.993506451	1.247045528	2.778484704	1.269784134	4.837976958	4.275923202	0.821166443	1.226303542	3.812757754	0.784260692	2.700711738	4.820793819	1.876168898	3.843108482	0.838423352	6.004453818	7.041622579	2.042547167
3.186126264	3.287639148	1.296450862	1.832654259	2.855158001	4.187658308	2.049386258	3.007840412	3.103807918	5.004286748	5.075685556	4.084938998	1.742939753	3.99228307	1.957959711	3.030906526	6.195929909	1.158062341
1.783056358	1.10822874	2.038257468	2.14239907	2.107179534	1.94771229	1.109340136	0.805914597	1.080192478	3.025327644	3.276136888	2.063478979	1.037404924	1.006557554	2.261610199	6.803791169	7.20945796	3.041590825
1.818822385	4.084798029	0.857783543	2.185039982	3.016440722	2.241083701	1.106941399	2.806812234	1.880730135	4.773564842	4.984751642	1.197305304	1.854091419	2.759548422	0.82272573	7.250710048	5.759738146	2.950108155
2.23464539	4.214811812	0.800582502	2.950859796	5.059082251	5.969913355	1.948421261	2.923550507	3.231101393	4.836053567	1.29872988	3.939371174	2.206924118	4.250403375	1.909821658	6.914892195	7.159191204	3.010663642
1.855921391	2.941241133	3.046834462	1.969064977	1.85316569	7.149141326	1.947710686	3.228231338	1.96426349	3.244288865	2.725354392	3.969501139	1.886115432	1.873527909	3.007203646	6.984347848	5.913555839	2.714276641
2.122485551	3.775801811	0.900155587	1.736081538	2.902926323	2.19661349	1.102061159	2.825240721	2.296360093	5.294588841	5.158960329	1.008519049	1.884820923	2.738479836	0.764862744	6.735303817	5.962085279	3.054955245
3.200658019	0.95011224	3.025751264	2.217348901	4.896160834	4.230616926	2.148153085	0.975022417	1.88208544	3.277744122	2.98797319	4.21387499	1.242761974	1.163654262	1.843157979	5.706235457	6.081957548	2.06081683
1.160280974	4.743657856	1.889377151	1.854991543	1.905969363	3.918958536	1.905404221	3.774824917	4.257710046	6.169020632	5.905650044	4.029212674	0.950869785	1.21302815	0.850492785	5.949983801	7.244282291	3.144428652
3.161581578	0.743571198	2.919306156	3.254920829	4.865680849	6.880126291	1.161289442	2.799612079	1.866469887	2.791891371	3.118497987	5.195754577	1.808222862	2.773478518	0.925914006	6.831372264	7.215263399	2.821717618
0.915528351	2.783133836	2.908912207	3.15992415	4.79493373	6.192246716	1.703728212	2.80487067	1.886920803	2.825301732	2.93610818	0.891815745	1.102405051	0.787800842	2.929534524	4.919971307	4.742816404	2.018195156
1.954150166	4.00983171	0.789913143	3.236859134	2.058142733	2.790845613	0.803627385	2.905003231	2.723941045	2.987148182	3.078517824	1.793336133	0.763406537	0.954819526	2.102488352	1.947520645	6.96736388	0.981533312
1.181889408	3.898173732	3.24707406	3.02733673	5.252128492	5.292613695	0.776656451	0.821393663	1.96053017	3.197906756	2.919685158	4.01622041	2.216262213	2.885029431	5.271476246	4.945399666	5.269888855	1.188488487
0.850860015	4.177322438	3.187833098	2.925219293	5.248175713	5.77479888	2.162927808	3.257569366	3.171274743	2.736456804	4.920030094	2.919104407	2.10638505	3.250962097	2.134757683	5.136779242	6.099663703	1.896004996
2.165034138	3.975138191	1.276158354	1.933911927	2.93494087	2.130193314	0.939630115	2.910818566	2.07513403	4.719676232	4.76975055	0.934807914	1.804018162	3.210034702	0.935158768	6.871673648	5.977979166	2.718321225
1.983028308	3.05070319	2.960435587	3.22340163	4.824191941	2.75328655	1.990088811	0.839880789	1.701989351	2.135092343	2.951357249	1.244002215	1.993645638	1.961930836	3.07269288	6.203107225	6.901615562	3.106085862
2.731274461	3.838796734	2.920895241	2.10594309	5.22578721	1.914023853	1.900716106	2.933023381	2.215857037	4.734666108	4.854865685	3.955011735	1.871741626	3.032221568	1.940031132	6.002283588	6.97341464	3.254820042
1.142491947	3.921908599	3.122092729	3.196939529	4.755481454	6.932869455	0.988709786	3.043139641	2.767799159	4.900147085	4.888913807	4.218193877	2.187790342	2.825651224	4.974131718	3.941910703	6.287206999	1.8854134
2.056507541	1.083364671	3.148349327	0.803228324	5.033672627	3.929516277	0.898953905	0.962008421	4.186219771	0.912165792	3.050380776	5.201301019	1.745432263	3.838254525	0.922637032	6.006724499	6.962849135	1.926324523
3.139754264	5.225799029	3.137572942	1.705858998	4.79676595	7.293868545	2.031453022	3.054020511	1.789364365	1.732254384	3.267980108	4.254672311	1.03731643	1.207287183	0.967872411	6.133878488	6.973474052	3.125538073
2.246334786	5.014110018	0.852991254	1.828922148	4.798113416	3.71490386	2.279145683	3.874392068	2.732986738	4.970915123	6.181828926	1.025556544	1.038101453	0.727976416	1.848052006	6.265093441	5.721516508	3.2777331
2.822239945	5.242007709	2.989267724	2.069778704	4.872447864	5.142436918	2.112813912	2.876895405	2.735012065	5.077879407	4.787661556	2.047618352	2.048233364	3.193810744	0.7127041	6.229656028	6.789624878	2.884911507
3.104724213	4.082336676	3.053919651	1.959373806	5.039646637	1.883387768	1.957036703	2.964410683	2.130296687	5.004323493	4.77400434	4.017429142	1.86510921	3.269863372	1.768300625	5.861680956	7.200984304	2.959193215
1.908424478	2.905724151	2.745879069	2.079371338	5.299519146	4.831909313	0.761349109	2.809767306	3.22564522	3.195926679	2.752463235	2.160438361	2.018366543	2.135552471	2.299116697	6.016135386	6.054595316	1.730900636
2.733052779	3.038601919	2.053267088	2.032383672	2.73001149	5.054455932	1.706858014	4.197165987	1.219501824	5.741986154	5.958079061	4.121905703	1.027387057	0.898441773	1.776232872	3.700686159	6.065013281	2.238215145
3.206359138	3.025695398	3.06414421	1.877081436	4.862537292	3.081549083	2.003605093	1.00758288	1.901185073	3.24547819	0.998008945	1.787273299	1.026453105	0.846367793	0.872811397	2.948902061	4.800114505	1.189792208
2.939863632	3.893084034	0.955816305	2.24103838	5.06377937	4.167256379	1.935697913	0.773821594	2.092166283	3.147961	2.860134117	1.771995595	1.878999193	2.231029208	4.883948639	3.929780958	5.777218545	1.790857999
